user_id,variant,assigned_date
1248,A,2026-08-16
1249,A,2026-08-04
1250,B,2026-08-30
1251,A,2026-08-11
1252,A,2026-08-30
1253,B,2026-08-30
1254,B,2026-08-30
1255,A,2026-08-24
1256,B,2026-08-23
1257,B,2026-08-09
1258,B,2026-08-23
1259,B,2026-08-03
1260,A,2026-08-19
1261,A,2026-08-08
1262,A,2026-08-05
1263,B,2026-08-04
1264,A,2026-08-24
1265,B,2026-08-06
1266,B,2026-08-02
1267,B,2026-08-20
1268,B,2026-08-28
1269,A,2026-08-11
1270,A,2026-08-04
1271,B,2026-08-15
1272,A,2026-08-06
1273,A,2026-08-22
1274,B,2026-08-17
1275,A,2026-08-30
1276,B,2026-08-24
1277,A,2026-08-06
1278,B,2026-08-19
1279,B,2026-08-30
1280,A,2026-08-25
1281,A,2026-08-02
1282,B,2026-08-15
1283,A,2026-08-11
1284,A,2026-08-08
1285,B,2026-08-26
1286,A,2026-08-19
1287,B,2026-08-13
1288,B,2026-08-12
1289,A,2026-08-05
1290,B,2026-08-06
1291,B,2026-08-26
1292,A,2026-08-22
1293,A,2026-08-04
1294,A,2026-08-19
1295,A,2026-08-20
1296,A,2026-08-01
1297,A,2026-08-20
1298,B,2026-08-17
1299,A,2026-08-12
1300,A,2026-08-15
1301,A,2026-08-01
1302,A,2026-08-26
1303,B,2026-08-14
1304,A,2026-08-06
1305,A,2026-08-05
1306,A,2026-08-30
1307,B,2026-08-11
1308,B,2026-08-04
1309,A,2026-08-13
1310,B,2026-08-11
1311,A,2026-08-03
1312,A,2026-08-01
1313,A,2026-08-06
1314,A,2026-08-18
1315,B,2026-08-24
1316,B,2026-08-10
1317,B,2026-08-05
1318,B,2026-08-23
1319,A,2026-08-10
1320,A,2026-08-12
1321,B,2026-08-02
1322,B,2026-08-13
1323,B,2026-08-08
1324,B,2026-08-02
1325,B,2026-08-20
1326,B,2026-08-01
1327,B,2026-08-05
1328,B,2026-08-09
1329,B,2026-08-17
1330,A,2026-08-09
1331,A,2026-08-11
1332,B,2026-08-15
1333,B,2026-08-24
1334,B,2026-08-06
1335,B,2026-08-23
1336,B,2026-08-03
1337,B,2026-08-30
1338,A,2026-08-17
1339,B,2026-08-05
1340,B,2026-08-30
1341,A,2026-08-28
1342,B,2026-08-12
1343,B,2026-08-18
1344,A,2026-08-14
1345,B,2026-08-21
1346,A,2026-08-24
1347,B,2026-08-11
1348,A,2026-08-09
1349,B,2026-08-02
1350,B,2026-08-12
1351,B,2026-08-03
1352,B,2026-08-03
1353,A,2026-08-01
1354,A,2026-08-08
1355,B,2026-08-22
1356,A,2026-08-28
1357,A,2026-08-29
1358,A,2026-08-08
1359,B,2026-08-11
1360,B,2026-08-09
1361,A,2026-08-05
1362,B,2026-08-14
1363,B,2026-08-28
1364,B,2026-08-30
1365,B,2026-08-03
1366,A,2026-08-21
1367,A,2026-08-05
1368,A,2026-08-05
1369,B,2026-08-19
1370,B,2026-08-27
1371,A,2026-08-14
1372,B,2026-08-26
1373,A,2026-08-30
1374,A,2026-08-04
1375,A,2026-08-25
1376,A,2026-08-13
1377,A,2026-08-10
1378,B,2026-08-25
1379,B,2026-08-18
1380,A,2026-08-08
1381,A,2026-08-08
1382,B,2026-08-07
1383,B,2026-08-08
1384,A,2026-08-14
1385,A,2026-08-19
1386,B,2026-08-29
1387,B,2026-08-06
1388,B,2026-08-01
1389,B,2026-08-23
1390,B,2026-08-15
1391,A,2026-08-01
1392,A,2026-08-25
1393,B,2026-08-17
1394,B,2026-08-01
1395,B,2026-08-15
1396,B,2026-08-23
1397,B,2026-08-02
1398,B,2026-08-14
1399,A,2026-08-21
1400,B,2026-08-08
1401,B,2026-08-08
1402,B,2026-08-19
1403,A,2026-08-07
1404,A,2026-08-19
1405,A,2026-08-06
1406,A,2026-08-06
1407,A,2026-08-03
1408,B,2026-08-07
1409,B,2026-08-19
1410,B,2026-08-08
1411,B,2026-08-10
1412,A,2026-08-20
1413,A,2026-08-15
1414,A,2026-08-15
1415,A,2026-08-29
1416,B,2026-08-01
1417,A,2026-08-20
1418,A,2026-08-30
1419,B,2026-08-07
1420,B,2026-08-27
1421,B,2026-08-04
1422,B,2026-08-29
1423,B,2026-08-06
1424,B,2026-08-25
1425,B,2026-08-01
1426,A,2026-08-29
1427,B,2026-08-05
1428,A,2026-08-27
1429,B,2026-08-23
1430,B,2026-08-01
1431,A,2026-08-30
1432,B,2026-08-04
1433,A,2026-08-22
1434,B,2026-08-02
1435,B,2026-08-10
1436,A,2026-08-05
1437,A,2026-08-27
1438,A,2026-08-10
1439,B,2026-08-01
1440,A,2026-08-22
1441,A,2026-08-06
1442,B,2026-08-13
1443,A,2026-08-15
1444,A,2026-08-04
1445,B,2026-08-13
1446,A,2026-08-24
1447,B,2026-08-20
1448,A,2026-08-24
1449,B,2026-08-15
1450,A,2026-08-29
1451,B,2026-08-08
1452,A,2026-08-05
1453,A,2026-08-29
1454,A,2026-08-15
1455,A,2026-08-04
1456,A,2026-08-12
1457,A,2026-08-13
1458,A,2026-08-02
1459,A,2026-08-27
1460,B,2026-08-19
1461,A,2026-08-19
1462,A,2026-08-04
1463,A,2026-08-04
1464,A,2026-08-26
1465,B,2026-08-11
1466,A,2026-08-27
1467,A,2026-08-05
1468,B,2026-08-20
1469,B,2026-08-11
1470,A,2026-08-30
1471,A,2026-08-10
1472,B,2026-08-08
1473,B,2026-08-06
1474,A,2026-08-06
1475,A,2026-08-08
1476,A,2026-08-23
1477,B,2026-08-15
1478,B,2026-08-26
1479,A,2026-08-14
1480,A,2026-08-11
1481,A,2026-08-12
1482,A,2026-08-26
1483,B,2026-08-13
1484,B,2026-08-08
1485,B,2026-08-30
1486,B,2026-08-18
1487,B,2026-08-25
1488,B,2026-08-01
1489,A,2026-08-15
1490,B,2026-08-08
1491,B,2026-08-28
1492,B,2026-08-11
1493,A,2026-08-12
1494,A,2026-08-12
1495,B,2026-08-04
1496,B,2026-08-16
1497,A,2026-08-04
1498,A,2026-08-05
1499,A,2026-08-24
1500,B,2026-08-05
1501,B,2026-08-08
1502,B,2026-08-10
1503,A,2026-08-17
1504,A,2026-08-28
1505,A,2026-08-26
1506,A,2026-08-09
1507,B,2026-08-22
1508,B,2026-08-19
1509,B,2026-08-29
1510,A,2026-08-14
1511,B,2026-08-08
1512,B,2026-08-09
1513,B,2026-08-22
1514,A,2026-08-11
1515,A,2026-08-23
1516,A,2026-08-01
1517,A,2026-08-14
1518,A,2026-08-05
1519,B,2026-08-21
1520,B,2026-08-26
1521,A,2026-08-14
1522,B,2026-08-04
1523,A,2026-08-22
1524,A,2026-08-23
1525,A,2026-08-25
1526,A,2026-08-01
1527,A,2026-08-22
1528,B,2026-08-23
1529,A,2026-08-19
1530,A,2026-08-08
1531,B,2026-08-15
1532,A,2026-08-21
1533,A,2026-08-15
1534,A,2026-08-09
1535,A,2026-08-21
1536,B,2026-08-09
1537,B,2026-08-10
1538,B,2026-08-20
1539,A,2026-08-25
1540,A,2026-08-21
1541,A,2026-08-26
1542,B,2026-08-09
1543,B,2026-08-03
1544,B,2026-08-20
1545,A,2026-08-25
1546,A,2026-08-26
1547,A,2026-08-11
1548,B,2026-08-06
1549,B,2026-08-02
1550,B,2026-08-07
1551,B,2026-08-18
1552,A,2026-08-27
1553,B,2026-08-02
1554,A,2026-08-27
1555,A,2026-08-17
1556,B,2026-08-11
1557,A,2026-08-27
1558,B,2026-08-12
1559,B,2026-08-27
1560,B,2026-08-19
1561,B,2026-08-22
1562,A,2026-08-24
1563,A,2026-08-25
1564,B,2026-08-07
1565,A,2026-08-20
1566,B,2026-08-06
1567,B,2026-08-21
1568,A,2026-08-24
1569,B,2026-08-01
1570,B,2026-08-17
1571,A,2026-08-29
1572,A,2026-08-11
1573,B,2026-08-22
1574,A,2026-08-26
1575,A,2026-08-28
1576,A,2026-08-18
1577,B,2026-08-21
1578,B,2026-08-17
1579,A,2026-08-07
1580,B,2026-08-17
1581,A,2026-08-20
1582,B,2026-08-09
1583,B,2026-08-17
1584,B,2026-08-20
1585,B,2026-08-22
1586,B,2026-08-22
1587,B,2026-08-28
1588,B,2026-08-29
1589,A,2026-08-08
1590,A,2026-08-17
1591,B,2026-08-07
1592,A,2026-08-01
1593,B,2026-08-13
1594,B,2026-08-30
1595,B,2026-08-23
1596,A,2026-08-19
1597,B,2026-08-27
1598,A,2026-08-24
1599,B,2026-08-19
1600,B,2026-08-30
1601,A,2026-08-30
1602,A,2026-08-29
1603,B,2026-08-17
1604,A,2026-08-13
1605,B,2026-08-29
1606,B,2026-08-30
1607,A,2026-08-16
1608,A,2026-08-08
1609,B,2026-08-19
1610,B,2026-08-18
1611,B,2026-08-01
1612,A,2026-08-14
1613,B,2026-08-19
1614,A,2026-08-15
1615,A,2026-08-18
1616,B,2026-08-02
1617,A,2026-08-22
1618,B,2026-08-28
1619,A,2026-08-17
1620,B,2026-08-18
1621,A,2026-08-30
1622,A,2026-08-06
1623,B,2026-08-19
1624,A,2026-08-04
1625,A,2026-08-01
1626,B,2026-08-08
1627,B,2026-08-29
1628,B,2026-08-23
1629,B,2026-08-07
1630,A,2026-08-03
1631,B,2026-08-10
1632,B,2026-08-10
1633,B,2026-08-19
1634,A,2026-08-14
1635,B,2026-08-02
1636,B,2026-08-28
1637,A,2026-08-01
1638,A,2026-08-23
1639,B,2026-08-23
1640,B,2026-08-28
1641,B,2026-08-18
1642,B,2026-08-07
1643,A,2026-08-29
1644,B,2026-08-08
1645,B,2026-08-01
1646,B,2026-08-25
1647,B,2026-08-23
1648,B,2026-08-03
1649,A,2026-08-24
1650,A,2026-08-23
1651,B,2026-08-27
1652,A,2026-08-29
1653,A,2026-08-08
1654,B,2026-08-22
1655,A,2026-08-25
1656,A,2026-08-15
1657,B,2026-08-05
1658,A,2026-08-03
1659,B,2026-08-19
1660,A,2026-08-01
1661,B,2026-08-28
1662,A,2026-08-15
1663,B,2026-08-08
1664,A,2026-08-02
1665,B,2026-08-03
1666,B,2026-08-24
1667,B,2026-08-14
1668,B,2026-08-24
1669,B,2026-08-14
1670,B,2026-08-11
1671,A,2026-08-16
1672,A,2026-08-04
1673,A,2026-08-20
1674,A,2026-08-05
1675,B,2026-08-22
1676,B,2026-08-21
1677,B,2026-08-14
1678,B,2026-08-23
1679,B,2026-08-16
1680,A,2026-08-18
1681,B,2026-08-07
1682,B,2026-08-10
1683,B,2026-08-07
1684,A,2026-08-01
1685,B,2026-08-23
1686,A,2026-08-21
1687,A,2026-08-19
1688,A,2026-08-16
1689,B,2026-08-29
1690,A,2026-08-19
1691,A,2026-08-04
1692,A,2026-08-29
1693,A,2026-08-28
1694,B,2026-08-18
1695,B,2026-08-02
1696,A,2026-08-01
1697,B,2026-08-15
1698,A,2026-08-05
1699,A,2026-08-20
1700,B,2026-08-11
1701,B,2026-08-10
1702,A,2026-08-02
1703,A,2026-08-03
1704,B,2026-08-23
1705,A,2026-08-23
1706,B,2026-08-12
1707,A,2026-08-20
1708,A,2026-08-05
1709,A,2026-08-05
1710,A,2026-08-06
1711,B,2026-08-30
1712,A,2026-08-09
1713,A,2026-08-02
1714,A,2026-08-21
1715,A,2026-08-12
1716,A,2026-08-03
1717,A,2026-08-20
1718,A,2026-08-26
1719,B,2026-08-22
1720,B,2026-08-12
1721,A,2026-08-24
1722,A,2026-08-17
1723,A,2026-08-10
1724,A,2026-08-30
1725,B,2026-08-24
1726,B,2026-08-27
1727,A,2026-08-14
1728,A,2026-08-23
1729,B,2026-08-17
1730,B,2026-08-18
1731,B,2026-08-19
1732,B,2026-08-17
1733,A,2026-08-14
1734,B,2026-08-09
1735,B,2026-08-08
1736,B,2026-08-02
1737,A,2026-08-13
1738,B,2026-08-25
1739,B,2026-08-07
1740,A,2026-08-09
1741,B,2026-08-22
1742,A,2026-08-22
1743,A,2026-08-11
1744,A,2026-08-14
1745,A,2026-08-04
1746,A,2026-08-26
1747,B,2026-08-26
1748,B,2026-08-29
1749,A,2026-08-13
1750,A,2026-08-02
1751,B,2026-08-23
1752,A,2026-08-05
1753,B,2026-08-11
1754,A,2026-08-06
1755,B,2026-08-18
1756,B,2026-08-21
1757,A,2026-08-10
1758,A,2026-08-04
1759,B,2026-08-09
1760,B,2026-08-06
1761,A,2026-08-02
1762,B,2026-08-17
1763,B,2026-08-05
1764,B,2026-08-25
1765,B,2026-08-06
1766,B,2026-08-26
1767,A,2026-08-12
1768,A,2026-08-23
1769,A,2026-08-21
1770,A,2026-08-10
1771,B,2026-08-22
1772,A,2026-08-21
1773,A,2026-08-27
1774,A,2026-08-25
1775,B,2026-08-06
1776,B,2026-08-27
1777,A,2026-08-08
1778,B,2026-08-02
1779,B,2026-08-12
1780,A,2026-08-13
1781,A,2026-08-25
1782,A,2026-08-21
1783,A,2026-08-07
1784,A,2026-08-10
1785,A,2026-08-13
1786,A,2026-08-17
1787,B,2026-08-26
1788,B,2026-08-21
1789,A,2026-08-28
1790,B,2026-08-30
1791,A,2026-08-26
1792,B,2026-08-14
1793,A,2026-08-02
1794,B,2026-08-28
1795,B,2026-08-22
1796,B,2026-08-11
1797,A,2026-08-01
1798,A,2026-08-19
1799,A,2026-08-21
1800,B,2026-08-04
1801,A,2026-08-19
1802,B,2026-08-26
1803,A,2026-08-29
1804,A,2026-08-21
1805,B,2026-08-11
1806,B,2026-08-08
1807,B,2026-08-11
1808,B,2026-08-04
1809,A,2026-08-17
1810,B,2026-08-27
1811,A,2026-08-07
1812,B,2026-08-08
1813,B,2026-08-03
1814,B,2026-08-22
1815,B,2026-08-02
1816,B,2026-08-23
1817,A,2026-08-15
1818,A,2026-08-24
1819,A,2026-08-22
1820,A,2026-08-22
1821,B,2026-08-05
1822,A,2026-08-24
1823,B,2026-08-01
1824,B,2026-08-26
1825,A,2026-08-04
1826,B,2026-08-15
1827,A,2026-08-20
1828,A,2026-08-19
1829,A,2026-08-03
1830,B,2026-08-20
1831,A,2026-08-11
1832,B,2026-08-17
1833,B,2026-08-30
1834,A,2026-08-27
1835,A,2026-08-13
1836,A,2026-08-11
1837,A,2026-08-02
1838,B,2026-08-09
1839,B,2026-08-26
1840,A,2026-08-02
1841,B,2026-08-21
1842,B,2026-08-09
1843,A,2026-08-09
1844,A,2026-08-08
1845,A,2026-08-17
1846,A,2026-08-01
1847,A,2026-08-25
1848,B,2026-08-29
1849,A,2026-08-11
1850,A,2026-08-08
1851,B,2026-08-10
1852,B,2026-08-25
1853,A,2026-08-07
1854,B,2026-08-03
1855,A,2026-08-03
1856,B,2026-08-18
1857,B,2026-08-05
1858,B,2026-08-12
1859,B,2026-08-12
1860,B,2026-08-19
1861,A,2026-08-30
1862,A,2026-08-06
1863,A,2026-08-02
1864,A,2026-08-12
1865,B,2026-08-19
1866,A,2026-08-05
1867,B,2026-08-12
1868,B,2026-08-27
1869,B,2026-08-27
1870,A,2026-08-17
1871,B,2026-08-29
1872,B,2026-08-17
1873,B,2026-08-10
1874,B,2026-08-25
1875,B,2026-08-23
1876,A,2026-08-17
1877,B,2026-08-15
1878,A,2026-08-12
1879,B,2026-08-30
1880,A,2026-08-16
1881,B,2026-08-24
1882,A,2026-08-19
1883,B,2026-08-08
1884,A,2026-08-21
1885,B,2026-08-17
1886,B,2026-08-23
1887,A,2026-08-05
1888,B,2026-08-22
1889,A,2026-08-16
1890,A,2026-08-06
1891,B,2026-08-08
1892,A,2026-08-25
1893,B,2026-08-18
1894,A,2026-08-25
1895,B,2026-08-12
1896,B,2026-08-15
1897,A,2026-08-27
1898,A,2026-08-26
1899,B,2026-08-09
1900,B,2026-08-13
1901,A,2026-08-26
1902,A,2026-08-15
1903,B,2026-08-10
1904,B,2026-08-16
1905,B,2026-08-07
1906,B,2026-08-17
1907,A,2026-08-23
1908,A,2026-08-26
1909,B,2026-08-21
1910,A,2026-08-22
1911,A,2026-08-26
1912,A,2026-08-07
1913,A,2026-08-14
1914,A,2026-08-15
1915,B,2026-08-21
1916,B,2026-08-07
1917,A,2026-08-09
1918,B,2026-08-19
1919,B,2026-08-16
1920,A,2026-08-08
1921,A,2026-08-18
1922,A,2026-08-27
1923,A,2026-08-23
1924,A,2026-08-29
1925,A,2026-08-18
1926,B,2026-08-30
1927,A,2026-08-20
1928,A,2026-08-07
1929,B,2026-08-03
1930,A,2026-08-18
1931,A,2026-08-27
1932,A,2026-08-10
1933,A,2026-08-07
1934,A,2026-08-17
1935,A,2026-08-14
1936,B,2026-08-24
1937,B,2026-08-03
1938,B,2026-08-12
1939,B,2026-08-28
1940,A,2026-08-13
1941,A,2026-08-02
1942,A,2026-08-03
1943,A,2026-08-05
1944,A,2026-08-11
1945,A,2026-08-08
1946,B,2026-08-26
1947,B,2026-08-23
1948,A,2026-08-23
1949,B,2026-08-12
1950,A,2026-08-07
1951,A,2026-08-15
1952,B,2026-08-24
1953,A,2026-08-17
1954,A,2026-08-04
1955,B,2026-08-29
1956,A,2026-08-22
1957,A,2026-08-25
1958,A,2026-08-13
1959,A,2026-08-18
1960,A,2026-08-01
1961,A,2026-08-16
1962,A,2026-08-13
1963,A,2026-08-10
1964,A,2026-08-12
1965,A,2026-08-30
1966,A,2026-08-02
1967,A,2026-08-23
1968,B,2026-08-03
1969,B,2026-08-10
1970,B,2026-08-02
1971,B,2026-08-30
1972,A,2026-08-27
1973,A,2026-08-23
1974,B,2026-08-13
1975,B,2026-08-13
1976,B,2026-08-18
1977,A,2026-08-03
1978,A,2026-08-27
1979,A,2026-08-07
1980,A,2026-08-14
1981,A,2026-08-20
1982,A,2026-08-29
1983,A,2026-08-30
1984,A,2026-08-17
1985,B,2026-08-29
1986,A,2026-08-30
1987,A,2026-08-21
1988,B,2026-08-12
1989,A,2026-08-25
1990,B,2026-08-16
1991,A,2026-08-24
1992,A,2026-08-12
1993,A,2026-08-15
1994,A,2026-08-25
1995,A,2026-08-10
1996,A,2026-08-30
1997,B,2026-08-25
1998,A,2026-08-07
1999,B,2026-08-20
2000,A,2026-08-05
2001,A,2026-08-01
2002,B,2026-08-30
2003,A,2026-08-17
2004,B,2026-08-03
2005,A,2026-08-13
2006,A,2026-08-14
2007,A,2026-08-24
2008,A,2026-08-30
2009,B,2026-08-18
2010,A,2026-08-04
2011,A,2026-08-18
2012,A,2026-08-30
2013,A,2026-08-05
2014,B,2026-08-25
2015,A,2026-08-16
2016,A,2026-08-01
2017,A,2026-08-21
2018,B,2026-08-14
2019,B,2026-08-15
2020,B,2026-08-09
2021,B,2026-08-15
2022,B,2026-08-17
2023,A,2026-08-25
2024,A,2026-08-24
2025,A,2026-08-04
2026,A,2026-08-12
2027,B,2026-08-27
2028,A,2026-08-26
2029,A,2026-08-05
2030,A,2026-08-29
2031,A,2026-08-05
2032,A,2026-08-11
2033,A,2026-08-28
2034,A,2026-08-06
2035,B,2026-08-07
2036,A,2026-08-24
2037,B,2026-08-14
2038,A,2026-08-24
2039,B,2026-08-11
2040,A,2026-08-30
2041,B,2026-08-13
2042,B,2026-08-02
2043,B,2026-08-25
2044,A,2026-08-07
2045,A,2026-08-20
2046,A,2026-08-04
2047,A,2026-08-27
2048,A,2026-08-08
2049,B,2026-08-20
2050,A,2026-08-29
2051,B,2026-08-22
2052,A,2026-08-21
2053,A,2026-08-19
2054,A,2026-08-13
2055,A,2026-08-14
2056,A,2026-08-10
2057,B,2026-08-11
2058,B,2026-08-02
2059,B,2026-08-25
2060,A,2026-08-26
2061,A,2026-08-09
2062,B,2026-08-17
2063,A,2026-08-26
2064,A,2026-08-03
2065,B,2026-08-24
2066,A,2026-08-06
2067,B,2026-08-05
2068,A,2026-08-05
2069,B,2026-08-22
2070,A,2026-08-15
2071,B,2026-08-23
2072,B,2026-08-17
2073,B,2026-08-09
2074,B,2026-08-03
2075,A,2026-08-20
2076,A,2026-08-26
2077,A,2026-08-17
2078,B,2026-08-29
2079,B,2026-08-27
2080,B,2026-08-10
2081,B,2026-08-03
2082,B,2026-08-18
2083,B,2026-08-18
2084,B,2026-08-30
2085,B,2026-08-17
2086,A,2026-08-24
2087,A,2026-08-03
2088,A,2026-08-03
2089,B,2026-08-06
2090,A,2026-08-13
2091,A,2026-08-24
2092,B,2026-08-29
2093,A,2026-08-15
2094,A,2026-08-25
2095,B,2026-08-09
2096,B,2026-08-04
2097,A,2026-08-14
2098,B,2026-08-05
2099,A,2026-08-02
2100,A,2026-08-11
2101,B,2026-08-09
2102,A,2026-08-24
2103,A,2026-08-03
2104,B,2026-08-27
2105,A,2026-08-28
2106,B,2026-08-29
2107,B,2026-08-09
2108,A,2026-08-03
2109,B,2026-08-25
2110,B,2026-08-02
2111,B,2026-08-12
2112,A,2026-08-10
2113,A,2026-08-09
2114,B,2026-08-15
2115,A,2026-08-08
2116,A,2026-08-25
2117,B,2026-08-05
2118,A,2026-08-11
2119,B,2026-08-27
2120,B,2026-08-02
2121,B,2026-08-24
2122,B,2026-08-28
2123,A,2026-08-15
2124,B,2026-08-06
2125,B,2026-08-08
2126,B,2026-08-27
2127,A,2026-08-05
2128,B,2026-08-16
2129,A,2026-08-26
2130,B,2026-08-18
2131,B,2026-08-06
2132,B,2026-08-05
2133,B,2026-08-28
2134,B,2026-08-16
2135,A,2026-08-13
2136,B,2026-08-28
2137,B,2026-08-05
2138,A,2026-08-13
2139,A,2026-08-17
2140,A,2026-08-18
2141,B,2026-08-08
2142,A,2026-08-13
2143,B,2026-08-30
2144,B,2026-08-29
2145,B,2026-08-19
2146,B,2026-08-26
2147,B,2026-08-03
2148,A,2026-08-24
2149,A,2026-08-08
2150,A,2026-08-02
2151,A,2026-08-08
2152,A,2026-08-27
2153,B,2026-08-13
2154,B,2026-08-13
2155,B,2026-08-01
2156,B,2026-08-06
2157,A,2026-08-24
2158,A,2026-08-19
2159,B,2026-08-16
2160,B,2026-08-08
2161,B,2026-08-28
2162,B,2026-08-01
2163,B,2026-08-27
2164,B,2026-08-27
2165,A,2026-08-16
2166,A,2026-08-09
2167,A,2026-08-13
2168,B,2026-08-11
2169,B,2026-08-13
2170,B,2026-08-25
2171,A,2026-08-21
2172,A,2026-08-10
2173,B,2026-08-04
2174,B,2026-08-27
2175,A,2026-08-06
2176,B,2026-08-28
2177,A,2026-08-07
2178,B,2026-08-05
2179,A,2026-08-11
2180,A,2026-08-13
2181,A,2026-08-26
2182,A,2026-08-25
2183,A,2026-08-19
2184,A,2026-08-23
2185,A,2026-08-10
2186,A,2026-08-10
2187,B,2026-08-11
2188,B,2026-08-21
2189,A,2026-08-30
2190,B,2026-08-07
2191,A,2026-08-18
2192,A,2026-08-04
2193,A,2026-08-02
2194,B,2026-08-14
2195,B,2026-08-13
2196,A,2026-08-29
2197,A,2026-08-12
2198,B,2026-08-07
2199,B,2026-08-02
2200,B,2026-08-13
2201,B,2026-08-14
2202,B,2026-08-27
2203,A,2026-08-17
2204,B,2026-08-09
2205,A,2026-08-17
2206,B,2026-08-08
2207,A,2026-08-02
2208,B,2026-08-28
2209,B,2026-08-24
2210,A,2026-08-13
2211,B,2026-08-03
2212,B,2026-08-16
2213,A,2026-08-06
2214,A,2026-08-19
2215,B,2026-08-30
2216,A,2026-08-07
2217,A,2026-08-10
2218,B,2026-08-09
2219,B,2026-08-02
2220,B,2026-08-28
2221,B,2026-08-28
2222,B,2026-08-15
2223,A,2026-08-30
2224,B,2026-08-05
2225,A,2026-08-29
2226,A,2026-08-22
2227,A,2026-08-04
2228,A,2026-08-20
2229,A,2026-08-04
2230,B,2026-08-18
2231,A,2026-08-04
2232,B,2026-08-27
2233,A,2026-08-17
2234,B,2026-08-12
2235,B,2026-08-22
2236,A,2026-08-17
2237,A,2026-08-10
2238,B,2026-08-22
2239,B,2026-08-01
2240,A,2026-08-22
2241,B,2026-08-26
2242,A,2026-08-24
2243,A,2026-08-27
2244,A,2026-08-18
2245,B,2026-08-18
2246,B,2026-08-14
2247,A,2026-08-15
2248,A,2026-08-29
2249,A,2026-08-12
2250,A,2026-08-04
2251,A,2026-08-27
2252,A,2026-08-03
2253,B,2026-08-20
2254,A,2026-08-29
2255,B,2026-08-12
2256,B,2026-08-07
2257,B,2026-08-29
2258,A,2026-08-11
2259,B,2026-08-01
2260,A,2026-08-06
2261,B,2026-08-15
2262,B,2026-08-15
2263,B,2026-08-19
2264,A,2026-08-11
2265,A,2026-08-26
2266,A,2026-08-23
2267,A,2026-08-26
2268,A,2026-08-02
2269,A,2026-08-14
2270,A,2026-08-02
2271,B,2026-08-29
2272,A,2026-08-04
2273,B,2026-08-17
2274,A,2026-08-03
2275,B,2026-08-13
2276,B,2026-08-09
2277,B,2026-08-07
2278,B,2026-08-15
2279,B,2026-08-23
2280,A,2026-08-29
2281,A,2026-08-29
2282,A,2026-08-11
2283,B,2026-08-20
2284,B,2026-08-02
2285,A,2026-08-15
2286,B,2026-08-14
2287,B,2026-08-20
2288,A,2026-08-22
2289,A,2026-08-11
2290,A,2026-08-27
2291,B,2026-08-03
2292,B,2026-08-17
2293,B,2026-08-30
2294,B,2026-08-12
2295,B,2026-08-24
2296,B,2026-08-28
2297,A,2026-08-29
2298,B,2026-08-21
2299,A,2026-08-15
2300,B,2026-08-16
2301,B,2026-08-05
2302,B,2026-08-27
2303,A,2026-08-20
2304,B,2026-08-06
2305,A,2026-08-19
2306,B,2026-08-25
2307,A,2026-08-05
2308,B,2026-08-03
2309,B,2026-08-27
2310,A,2026-08-01
2311,A,2026-08-26
2312,A,2026-08-28
2313,B,2026-08-06
2314,A,2026-08-15
2315,B,2026-08-02
2316,A,2026-08-29
2317,B,2026-08-03
2318,A,2026-08-17
2319,A,2026-08-25
2320,A,2026-08-24
2321,B,2026-08-12
2322,A,2026-08-18
2323,B,2026-08-15
2324,B,2026-08-12
2325,B,2026-08-16
2326,B,2026-08-27
2327,B,2026-08-08
2328,B,2026-08-28
2329,A,2026-08-14
2330,B,2026-08-25
2331,B,2026-08-17
2332,A,2026-08-29
2333,A,2026-08-21
2334,B,2026-08-08
2335,B,2026-08-15
2336,A,2026-08-27
2337,B,2026-08-14
2338,A,2026-08-18
2339,B,2026-08-20
2340,B,2026-08-07
2341,B,2026-08-03
2342,B,2026-08-29
2343,A,2026-08-12
2344,B,2026-08-21
2345,A,2026-08-24
2346,B,2026-08-28
2347,B,2026-08-26
2348,B,2026-08-03
2349,A,2026-08-20
2350,B,2026-08-14
2351,B,2026-08-15
2352,A,2026-08-25
2353,B,2026-08-30
2354,B,2026-08-14
2355,B,2026-08-07
2356,B,2026-08-17
2357,B,2026-08-30
2358,B,2026-08-12
2359,A,2026-08-20
2360,A,2026-08-04
2361,B,2026-08-09
2362,A,2026-08-06
2363,B,2026-08-16
2364,A,2026-08-25
2365,B,2026-08-28
2366,B,2026-08-22
2367,A,2026-08-22
2368,A,2026-08-21
2369,A,2026-08-21
2370,B,2026-08-02
2371,B,2026-08-24
2372,B,2026-08-08
2373,B,2026-08-11
2374,B,2026-08-13
2375,B,2026-08-17
2376,A,2026-08-08
2377,A,2026-08-21
2378,A,2026-08-18
2379,A,2026-08-30
2380,B,2026-08-18
2381,B,2026-08-14
2382,B,2026-08-15
2383,A,2026-08-06
2384,B,2026-08-11
2385,B,2026-08-13
2386,A,2026-08-25
2387,B,2026-08-01
2388,B,2026-08-28
2389,B,2026-08-06
2390,B,2026-08-09
2391,A,2026-08-08
2392,A,2026-08-11
2393,A,2026-08-22
2394,A,2026-08-19
2395,B,2026-08-24
2396,A,2026-08-09
2397,A,2026-08-17
2398,B,2026-08-12
2399,B,2026-08-25
2400,B,2026-08-14
2401,B,2026-08-15
2402,B,2026-08-16
2403,B,2026-08-22
2404,B,2026-08-22
2405,B,2026-08-28
2406,B,2026-08-20
2407,B,2026-08-01
2408,A,2026-08-10
2409,B,2026-08-08
2410,B,2026-08-18
2411,B,2026-08-28
2412,A,2026-08-01
